user_id,productid,rating
1792,tvc076294,5
87,acs091521,4
1824,wcl215534,5
1501,mcl061392,5
236,tvc187579,3
287,bth085291,5
515,kfa043577,5
1224,cmb193248,4
1463,cmb226656,3
1159,msh087142,3
1768,tvc123811,3
896,wcl203078,4
1169,tvc004525,4
1721,msh212596,3
1123,bag241572,4
1004,tvc026178,5
490,acs003760,4
403,mcl018885,5
975,mcl105497,3
1297,tvc120642,5
1045,mcl116768,5
676,msh254530,3
489,hkt213177,3
610,bth120490,3
240,tvc008080,5
1190,wcl123655,4
107,tvc253289,4
705,acs153608,3
148,wcl091535,4
129,tvc228853,3
382,msh177344,3
1977,str044417,5
1259,wcl111233,4
1607,app118988,5
1084,spf112154,3
759,wcl084441,4
1543,acs220196,5
1954,wcl013989,5
827,msh184154,3
869,cmb064922,3
806,mcl152669,4
1142,tvc051619,5
1678,wcl190049,4
257,app064538,3
1337,mcl114082,4
1155,msh235153,5
651,kfa125534,4
1247,bth160885,5
1949,str216464,3
1617,acs048456,3
341,wcl166600,4
99,bth137366,3
1456,tvc152452,3
1347,wcl054541,5
1292,acs168796,3
1344,acs237949,4
1427,hkt249789,4
470,wcl151479,3
479,acs185109,5
1022,cmb111411,3
958,wcl029417,5
854,app161181,3
948,acs108255,4
25,mcl189762,4
194,acs206608,4
1756,hkt078974,3
358,hkt110293,3
615,tvc233407,4
804,tvc184975,5
953,wcl108883,4
1192,str019580,4
349,acs102376,5
717,acs165642,5
1576,acs141095,3
1525,acs131282,4
395,mcl092027,5
1059,str245420,4
1671,tbp202486,4
216,wcl100604,3
1428,acs036718,3
49,tvc048874,4
1100,tvc141557,5
171,str146744,4
523,str160018,4
1980,mcl148053,4
1223,wcl252912,4
977,wcl098974,4
1109,wsh109824,3
1962,bth132787,5
1914,ggf209616,5
1993,acs013287,4
235,hkt140254,5
240,app088957,3
1883,msh189866,4
806,hkt182817,4
1956,acs228619,3
726,ind224365,5
886,mcl088955,5
342,acs057385,4
1322,wcl210532,3
1638,msh189866,3
614,bth022715,4
1673,msh022934,5
244,wcl119963,4
1639,wcl237833,4
1058,ind049976,5
883,tvc049264,5
1809,spf259846,3
1309,wcl189583,5
670,tvc236051,5
608,tvc007504,4
514,wcl157132,3
1195,tvc110373,4
428,wcl129578,5
1305,acs262159,4
1362,tvc034907,5
1173,mcl219614,5
409,tvc026178,5
676,app216151,5
314,msh012631,3
1991,msh154622,4
1823,wsh062203,3
353,msh211840,5
1500,wcl003781,3
55,app222714,4
279,app077369,4
1042,str238992,5
382,mcl228620,5
1841,acs005032,5
1636,app160238,3
822,app230629,4
434,msh031268,4
1844,mcl061568,5
1944,hkt087575,5
280,mcl010785,3
551,str123460,4
1661,wcl257331,3
1086,str140528,5
1174,hkt177122,4
1715,app183984,5
947,acs053825,5
832,tvc207506,5
1210,wcl201215,3
540,bth260619,4
1220,acs001924,5
1936,hkt008263,5
1783,kfa160503,3
1648,tvc116725,5
154,bth027009,5
1781,acs212320,3
1186,msh147544,5
48,acs209899,3
498,wcl113699,4
713,cmb255783,4
217,bag086094,5
1435,app018230,5
260,ggf052374,4
1027,hkt027233,4
1871,wcl165609,5
186,hkt143805,3
1769,acs084333,5
1060,mcl198293,4
431,acs012639,5
374,acs082367,4
695,str025865,3
790,str255862,5
552,wcl127276,3
588,wcl185181,5
1597,acs067507,4
1706,bag192730,4
1714,wcl089415,5
1988,mcl100120,3
565,tvc137521,5
1348,wcl126578,4
1998,wcl002625,3
1999,cmb226656,3
448,hkt186601,3
53,wcl084595,4
212,acs231071,3
870,app135630,3
1372,wsh192276,3
927,wcl117699,3
805,acs168421,5
129,spf252476,4
1581,mcl118861,5
1171,hkt021007,3
898,str241709,5
973,mcl187506,5
394,acs212006,5
1103,msh236842,3
93,str220389,5
381,msh127478,4
1377,mcl075694,4
1301,bag098491,4
1828,wcl069570,4
832,str260191,3
876,wcl244549,3
1848,acs067416,3
903,acs016141,3
202,acs002147,3
1801,str216491,4
1659,acs181236,3
889,app025460,3
1487,str017319,4
1027,acs045337,5
788,str012882,5
396,msh139250,5
1811,app256036,3
1337,mcl119861,3
655,acs251319,3
1928,acs168144,5
64,tvc140770,3
469,wcl013762,3
1585,acs056083,3
1107,mcl196800,5
383,wsh054686,3
1871,hkt074521,5
1581,acs148353,3
456,acs050567,4
623,tvc169159,4
1456,wcl003561,4
881,hkt123260,3
1326,tvc201085,5
1207,mcl179778,4
1624,wcl204861,3
471,hkt019659,4
129,acs073726,5
1831,acs135568,5
1757,kfa013010,3
356,wcl175269,3
1676,bth091190,3
1811,acs050912,4
283,acs079573,3
476,wcl095255,3
360,msh007824,3
515,hkt187746,5
857,acs033415,4
189,app160628,3
666,ind030452,4
1528,acs019320,4
1813,bag098491,4
1469,str123616,5
1225,wsh260515,4
937,ind239778,5
1132,hkt070462,3
156,wcl125375,3
653,wsh062203,5
741,app030317,5
498,hkt184709,3
6,mcl222965,4
1591,app202389,3
173,mcl258032,5
744,wcl129100,5
788,spf024192,4
271,tvc230745,4
839,app003590,5
1659,acs216901,3
18,cmb123047,3
296,hkt212180,3
1339,acs040723,5
1091,hkt072816,4
1875,acs142880,4
354,tvc003960,5
1067,wcl027823,5
860,wcl054228,5
565,acs022079,4
239,bth216154,3
97,acs004808,3
111,acs074365,3
1512,app135331,3
1461,acs120010,5
1544,acs036354,3
120,acs187553,3
479,hkt150283,4
79,tvc246605,3
767,hkt032995,4
376,tbp015509,3
1679,mcl001517,4
1101,mcl162290,3
17,tvc036016,5
802,acs076736,4
1285,acs057764,5
555,wcl153496,4
1964,kfa056252,4
1345,tvc190740,3
81,mcl038441,3
1447,msh216777,5
1545,ggf157259,4
1730,hkt165558,5
1536,acs143727,4
179,tvc235319,3
1238,acs038529,5
380,tvc108761,3
1743,wcl238666,3
1460,wcl024240,4
1372,tvc019292,3
108,acs108664,5
1341,app005179,3
811,acs076153,5
1030,msh074560,5
345,wcl113798,3
19,tvc065685,4
842,app230634,3
1170,ggf041784,5
883,app023232,5
503,wcl265580,3
441,mcl077641,4
1200,tvc170594,4
1624,mcl034736,3
536,kfa028922,3
1666,str041600,5
1621,cmb245264,5
1638,acs186285,4
1201,msh055668,3
1859,wcl204994,4
818,tvc020239,5
1627,tbp082603,3
586,acs132855,5
880,msh030529,4
1007,wcl161563,4
1144,acs165267,3
1352,hkt047460,4
1838,tvc243765,4
1632,acs136412,5
1419,ggf033855,5
1635,msh259808,3
329,wcl101618,4
503,msh164094,5
1232,spf023397,5
633,mcl007503,4
63,bag041377,4
1674,tvc097959,5
177,app150768,4
1150,acs072862,5
1491,wcl257493,4
1841,app080191,4
1251,kfa152504,5
1394,app068856,4
200,msh217327,4
1816,msh050123,3
1019,str234185,4
377,wsh219026,3
1332,wcl168310,4
544,tvc118327,5
315,acs094881,5
993,acs216162,5
1599,wcl178775,3
52,ind203924,5
1216,wcl131785,4
1368,acs015848,4
1791,acs200768,3
1601,wcl106397,4
237,wcl042451,3
1100,wcl057472,5
192,app206074,5
1289,app056407,4
1668,wcl183666,5
643,wcl025942,5
51,tvc064677,3
1037,str005885,5
679,wcl182957,5
374,wcl118626,4
1783,app019882,4
491,tvc247770,3
723,kfa083366,3
1305,tvc260351,5
321,tvc133787,4
126,wcl087622,4
288,acs095206,5
881,str212698,3
1040,mcl188133,5
1133,msh108549,3
1974,wcl098688,3
208,tvc073616,5
444,wcl016166,3
75,bth003017,3
223,spf077524,4
1047,wcl107299,5
263,str047997,3
480,acs016104,5
504,acs085940,5
1888,str265766,4
282,acs203168,5
1466,acs187515,5
1100,acs119107,5
1087,msh073223,4
1890,tvc225159,4
1351,tvc223970,5
1945,tvc052860,5
1845,str238702,4
1660,acs142880,4
1155,wcl012849,5
427,tvc160825,3
1283,wcl092396,3
308,bth180670,3
1026,tvc155695,3
100,app137972,3
390,wcl129195,5
1990,tvc035751,4
1404,wcl012729,5
1281,app175091,4
1599,wcl243520,3
1967,msc172664,5
1088,str082197,5
1987,wcl053839,5
1014,cmb248607,4
1236,acs064209,4
1288,wcl096248,5
1913,mcl027614,4
240,acs041201,3
1254,ind162536,5
1321,tvc242204,5
573,acs072066,3
434,wcl051897,4
846,tvc172967,5
901,acs250236,5
836,tvc157850,3
1552,cmb115733,3
1389,acs018912,5
374,mcl183935,5
1766,ind191459,5
537,acs067659,5
858,msh102361,4
1611,wcl141442,4
1238,mcl110027,3
204,acs050243,4
143,tvc169116,3
1107,wcl089585,5
1453,acs071424,5
678,wcl264740,4
762,ggf120869,4
1918,mcl132976,4
811,wcl115891,3
1235,tvc048026,3
833,tvc245325,5
411,ggf046778,5
1330,msh123321,5
238,mcl122387,4
896,msh258241,5
1481,str245337,5
714,wcl032270,5
742,msh101560,4
1748,acs188358,3
1889,wcl158981,4
937,wcl060881,3
1877,wcl019333,5
1080,acs091216,5
814,cmb147545,3
1979,wcl111658,4
64,wcl177952,4
728,acs252581,3
958,wcl107969,4
1875,str206927,3
1192,wcl194023,3
41,str261459,4
709,bth031174,5
715,acs162340,3
749,acs045337,3
460,mcl242761,5
121,tvc123858,3
1092,tvc145079,4
45,acs107685,4
347,msh169069,5
1968,wcl257567,5
945,wcl263071,4
1648,tvc243742,3
1463,wcl062467,4
283,mcl045612,5
488,acs133038,4
966,str212172,3
310,wcl160873,3
266,ggf205410,4
1506,tvc253623,4
1897,hkt127907,5
807,wsh238561,5
1787,app102971,5
317,acs027356,5
1604,hkt240428,3
457,msh175307,5
1394,app149536,5
1850,msh068541,3
1788,acs125952,4
1534,ind245912,4
284,tvc177283,4
1610,msh052737,5
1779,str000198,5
224,tbp024188,3
752,mcl195887,5
1333,bth254753,5
1134,acs234532,5
336,str040791,3
1126,app233723,5
1468,cmb210397,4
249,acs227039,5
1359,app205959,5
250,kfa111754,3
1343,wcl044293,4
1925,app220693,3
1046,app197880,3
349,wcl136145,3
1215,tvc023459,4
823,tvc059619,4
555,tbp071317,4
1787,msh265216,5
1539,tvc078172,3
1825,str040181,5
1999,wcl059439,5
1237,hkt079674,5
1672,wcl001087,4
245,spf065143,3
1534,wcl020049,5
1074,hkt019659,5
1623,hkt174277,3
274,tvc174318,4
1139,mcl086634,4
187,bag214690,5
229,acs098359,5
1208,app086782,4
1027,wcl028356,4
1150,mcl105674,3
398,spf241181,5
173,acs171651,4
1505,acs128649,3
957,acs178917,3
153,tvc092355,5
850,tbp014439,5
1046,app145426,5
947,acs064684,4
1813,mcl015716,3
542,mcl138936,5
1080,wcl223055,5
1226,mcl042202,4
1439,tbp127995,5
266,acs061596,3
1450,wcl150553,5
1036,tvc124299,4
1911,msh187294,4
433,wcl165496,5
1705,mcl254992,4
1170,wcl176053,4
220,msh061523,5
98,mcl028530,3
1775,tvc034975,5
1580,ggf120869,3
1788,wcl207592,4
131,tvc159879,5
1181,bth177637,3
1831,str085894,3
1180,mcl113563,5
1731,str084783,5
1033,tvc134189,5
752,tvc188726,3
686,tbp030665,4
818,msh021850,5
1060,tvc122167,5
1839,cmb039117,5
203,acs007970,5
1321,mcl125403,3
1788,bag036386,3
684,acs035552,4
1704,msh169220,4
1013,hkt110729,5
1660,cmb251090,3
1056,acs213672,4
1181,tvc039892,5
1463,tvc093887,3
144,tbp212523,3
715,tvc090410,4
1768,str106757,3
446,hkt131646,5
239,str253771,4
1080,cmb031036,3
1536,tvc151521,5
1757,acs199411,4
625,acs220677,3
910,tvc050984,3
548,app207340,5
10,mcl261866,4
1278,app005489,4
1982,acs136061,3
1556,tbp026880,3
938,mcl202779,5
1328,mcl197535,5
49,wcl010253,5
862,wcl255940,3
1678,wcl031887,3
1476,mcl157403,4
1123,str026389,3
356,kfa161966,3
1781,tvc099262,4
758,tvc227032,3
627,str135248,3
522,acs232305,4
282,tvc010896,4
1305,tbp034168,5
1878,msh039198,5
1537,mcl093135,3
807,tvc052027,5
1768,tvc194296,3
800,ggf217425,3
1058,msh228522,3
151,acs046277,3
439,mcl120639,3
1475,ggf151154,4
544,acs034841,3
1952,wcl126962,4
1247,wcl131789,4
1853,wcl036122,5
1979,acs200134,4
1016,wcl185408,5
1267,wcl177792,4
694,msh248042,3
1242,tvc198839,3
1533,app256128,3
42,wcl163015,3
1660,acs097499,4
204,cmb020668,5
1697,acs233172,4
1686,tvc176466,4
300,wcl230170,3
1796,msh199195,4
64,msh092558,4
1988,cmb100173,5
1062,wcl140473,5
1722,tvc002703,3
837,msh127744,4
1380,hkt037779,5
1815,wcl262423,5
738,kfa209390,4
826,tvc103764,3
1985,acs220576,3
1827,mcl066378,4
1869,wcl206758,4
705,tvc219147,3
1252,ggf019381,4
1408,hkt063971,4
1843,kfa137052,4
1984,acs007272,5
52,kfa105181,5
1632,acs030306,5
611,msh242050,3
1373,acs111419,3
866,wcl056787,4
1233,spf031487,4
155,tvc220984,4
999,wcl139673,5
720,wcl208533,5
1278,app259663,3
1942,bag244563,3
1509,acs163375,4
356,app263054,5
834,acs175583,5
751,acs182229,4
837,wcl176523,4
1519,str193504,4
1335,cmb037866,3
536,msh066519,3
1432,wcl216174,5
1584,tvc134001,4
1908,str077640,3
87,tvc165403,5
768,hkt035590,5
675,wcl155805,4
1782,wcl134973,3
636,tvc027475,4
937,wcl110433,5
332,str095046,5
1429,mcl081395,5
1880,kfa029479,3
953,mcl225290,3
732,mcl004233,5
1672,msh204793,3
981,msh250616,3
1687,acs217040,4
1608,tvc092471,5
500,msh201313,5
138,app037978,4
1130,wcl038055,5
1113,app150474,3
1526,tvc188648,4
1409,wcl116498,4
783,tvc140357,5
1830,tvc062865,3
1955,acs057658,4
1204,bth206850,3
190,cmb180794,5
858,tvc114276,3
107,tvc153850,5
908,app070953,3
1639,acs201337,5
617,str208990,5
1661,mcl051561,3
802,str125619,5
870,str045023,4
262,acs169200,4
393,wcl225585,4
1486,hkt205360,4
1429,wcl221988,4
1258,spf228333,4
1507,mcl071279,5
1163,tvc180251,4
516,acs020225,3
576,msh170043,5
1303,acs024931,3
1026,wcl129269,3
1952,acs098225,3
1713,tvc154204,3
1034,wcl065358,5
553,app062665,3
1936,wcl142727,4
32,app233591,4
1191,tvc012996,4
649,tvc148515,4
756,wcl156948,5
873,str036694,4
140,mcl030577,5
1976,acs226699,4
1887,app131200,5
1626,acs116501,5
1585,wsh101171,4
1153,acs092073,3
761,acs060032,3
1851,acs017169,4
625,wcl172459,3
433,ggf010226,3
131,acs229772,3
1604,str247995,3
1812,tvc249808,4
1529,tvc114000,4
1426,msh172509,4
1051,bag169985,5
959,tvc038286,5
664,acs074879,3
1979,acs058223,3
1201,hkt124484,4
720,wcl122007,3
1532,app168710,4
856,msh110099,3
1637,acs190566,4
372,bag034508,4
1337,tvc104768,5
888,app091196,4
1724,wcl067376,5
554,wcl098597,3
212,wcl248273,5
1752,wcl001843,5
560,acs026430,4
1950,tvc150541,5
101,wcl202445,4
1662,msh190195,3
310,wcl042269,4
1322,acs038524,5
153,tvc107324,3
1128,bth053465,4
1025,msh252390,4
1237,msh037689,5
987,mcl035204,3
1751,app185419,3
151,wcl020459,3
945,wcl055093,3
301,wcl207592,3
339,str039539,5
1935,acs014247,5
296,hkt046594,5
500,tvc109054,3
453,acs004256,4
1014,mcl145250,3
580,app150861,4
1216,ind176826,5
1588,acs033529,3
850,str043759,3
1519,tvc161519,4
270,tvc026602,5
1253,kfa091176,5
269,wcl124094,3
202,acs145883,4
1062,mcl186192,3
1759,wcl186010,3
1945,wsh081766,3
593,wcl048190,5
985,msh226512,5
710,hkt061698,5
207,wcl155832,5
1595,str031604,3
1914,mcl194844,4
1769,tvc067979,3
1475,wcl070133,5
819,tbp040720,5
965,acs261193,3
1379,tvc063701,4
1233,str108968,5
193,wcl217850,5
479,app094555,4
1022,tvc031309,4
1918,tvc182296,3
1130,tvc060426,3
1076,acs089279,4
1658,hkt196027,5
1375,wcl066033,3
927,str002873,4
940,acs175093,3
1466,app146019,4
1374,msh077410,5
317,wcl088712,4
511,acs106131,4
1470,acs114921,3
230,msh048558,4
1789,hkt130456,3
1492,acs128305,3
1990,wcl156597,3
378,acs019025,4
1418,acs221919,3
89,msh067023,3
84,acs032567,4
942,acs265740,5
197,app043499,5
1837,acs181128,5
1033,msh166066,5
230,tvc186217,4
1300,tvc000709,4
1292,cmb065948,3
1047,wcl084749,4
1193,wcl245470,3
1053,wcl080046,4
732,tvc071533,5
1206,wcl106454,4
1397,acs153215,4
273,mcl150101,5
1244,spf090868,4
1390,acs183599,4
633,tvc179927,3
1942,acs114041,5
1266,hkt202703,4
719,app153702,4
741,acs227300,4
1233,spf135533,4
1640,acs178737,5
1305,acs168332,4
1393,hkt098350,3
595,acs153299,4
1619,msh137380,4
685,acs167181,4
1247,str227168,3
1416,kfa192628,4
93,app245833,4
959,wcl116222,5
362,bth215296,4
1781,str207928,5
46,msh164114,5
454,app153377,5
1510,msh062300,4
919,hkt172222,4
11,acs080348,4
595,tvc170016,5
1700,acs023948,3
734,tvc146025,4
184,mcl165850,5
74,acs257470,4
1538,tvc150192,4
107,acs099338,3
463,bth122377,3
1250,msh099905,4
1622,acs166862,5
976,acs154417,3
1160,tvc183426,5
1376,mcl236596,4
1925,acs101572,3
1179,kfa215640,4
471,wcl084357,4
1509,acs188628,3
309,app159975,4
1177,wcl109944,3
1310,spf161450,4
1340,app023160,5
865,mcl256498,3
88,app241561,5
1201,mcl177844,3
1872,acs187040,4
651,wcl196652,3
624,acs022899,5
1638,cmb181792,4
1262,wcl094197,5
1049,acs081144,4
1233,wcl195189,3
288,acs119042,5
1613,msh014122,4
1151,cmb117802,5
1855,acs098915,4
25,app114002,4
964,kfa178359,5
1943,tbp179734,5
492,spf229837,5
596,acs262182,3
77,tbp163788,4
1405,wsh252619,3
505,wcl226482,5
1978,ggf159919,5
916,wcl092975,5
169,tvc245303,3
1815,mcl178605,4
652,tvc052198,4
1265,acs030357,5
1814,wcl033231,3
900,wcl125038,3
1658,mcl200366,4
1532,tvc263405,5
1113,mcl194868,3
868,hkt210900,3
681,msh257711,3
674,wcl135809,5
998,cmb157139,5
263,acs033971,4
1874,str090633,4
1524,acs053423,4
1834,msh076133,3
603,acs048349,3
799,str206927,5
1848,cmb108824,3
284,wcl004912,3
1340,wcl176176,3
302,acs143276,3
321,str008195,3
1751,hkt073060,4
1977,wsh138799,3
1354,tvc247422,5
217,wcl255284,3
1699,wcl074703,3
1322,acs013351,3
918,acs063192,3
708,acs217148,5
1445,cmb185767,3
118,tvc141133,5
150,msh027274,5
917,tvc182555,3
889,app019882,4
1241,tvc012795,4
1302,mcl210068,5
1661,msh139815,5
372,app168789,3
1909,wcl012060,5
1354,app086495,3
360,acs198885,5
1637,mcl168425,3
97,app021702,4
1277,hkt079674,4
1998,wcl141439,4
953,wcl205843,4
192,hkt189278,5
1838,acs215157,4
387,tvc187879,3
1415,bth084371,4
1003,wcl062716,5
1745,msh044404,3
1928,wcl076406,4
1748,acs073717,5
1029,wcl177056,4
721,cmb172864,4
1612,spf159045,4
85,wcl147199,4
769,mcl020356,4
855,tvc130496,4
1191,wcl149933,3
268,hkt135928,5
713,acs163135,5
390,wcl006299,5
426,str077652,5
1222,app229489,3
1594,wcl177808,5
585,wsh208238,3
1055,acs224573,5
1701,mcl194844,5
1128,tvc255411,4
394,wcl095363,5
1711,acs064660,3
1893,acs120331,5
1815,wcl228661,3
1613,acs006986,5
557,kfa021440,3
1575,wcl024500,4
1124,hkt160077,4
243,app067061,5
400,str098837,4
912,hkt009082,3
364,acs225646,5
908,tvc190404,5
816,ind042970,4
510,ggf107821,4
526,tvc167364,3
1605,app199050,4
1815,msh096197,3
920,app031919,3
1278,bag230036,3
656,tvc124462,4
966,acs121670,3
1648,hkt146746,3
708,acs021704,3
826,str245708,5
583,acs210646,3
591,wcl175728,4
993,acs204370,5
1302,cmb090244,5
1951,acs069997,5
109,str030122,5
1925,tvc156834,4
1356,acs129119,4
139,msh146862,5
568,app120480,3
669,acs008860,3
1542,acs034305,4
1630,wcl191338,3
1441,wcl087642,5
1086,msh097658,3
1569,msh094228,4
968,app025357,5
51,acs091773,3
495,tvc131705,5
1667,wcl261906,4
213,msh167945,3
876,mcl038632,5
1693,kfa186813,5
132,tvc042167,4
568,acs149310,5
1475,acs219539,5
510,wcl006004,4
1520,cmb117802,3
267,hkt001376,5
384,bth226221,4
51,mcl103947,5
1524,mcl111239,3
108,cmb133955,3
76,tbp155606,3
1894,wcl205048,4
1367,acs247195,4
61,msh142588,5
648,tbp144512,4
1846,tbp241501,5
1620,acs157300,3
1016,wcl145608,3
1290,wcl109281,5
449,tvc010212,5
1912,wcl039974,5
1532,acs107581,5
275,wcl203462,3
840,mcl145279,3
1056,app085370,4
423,wcl045879,3
1473,msh172957,4
505,ind252006,4
1871,tvc149645,5
825,acs220008,3
1249,mcl247208,3
1210,acs152020,5
1881,acs171810,4
579,msh164274,5
1325,wcl185693,3
1329,tvc224225,4
700,acs014257,3
1506,msh053444,4
13,spf004478,5
789,tvc026549,5
703,acs006436,3
1294,mcl179913,4
424,bth160885,5
1357,tvc266072,3
1769,wcl043582,3
1666,hkt037685,5
743,msh028560,3
222,acs088815,4
1548,tvc020384,5
207,bth259512,5
786,wcl090866,3
1218,mcl160474,3
889,wcl245480,5
1799,bag107398,5
1613,app223302,5
1267,tbp080233,4
552,acs126940,5
729,wcl106840,4
1139,tvc256579,3
1260,wcl246665,4
1390,hkt013780,3
1149,wcl188937,3
221,wcl060157,5
589,mcl058895,4
192,wcl130676,4
293,str265526,3
771,msh212402,3
844,tvc260528,3
969,acs241730,3
733,tvc245530,3
527,app105233,4
1151,str253880,5
160,str254351,4
99,acs088639,5
338,acs018531,4
1241,msh250790,3
999,msh246584,4
1588,wcl158505,4
1187,wcl059439,5
1732,tvc053298,4
1621,cmb260322,3
119,acs018695,5
455,msh148104,3
412,wcl129094,5
49,bag041198,5
1573,bth231425,3
341,bth192265,4
228,wcl083729,5
220,mcl105545,3
1523,acs211899,3
1450,hkt082938,5
1295,msh130747,4
374,mcl063073,4
206,acs155110,5
794,wcl252161,5
1008,str239201,5
1954,wcl029291,4
1640,acs116670,5
890,wcl147447,5
1110,hkt106059,5
1752,acs044527,5
659,msh075160,3
1681,tvc175790,5
1615,cmb044556,4
1111,acs148534,4
153,mcl205111,3
1589,wcl245669,4
1816,app089236,4
879,tvc133318,4
124,cmb095677,5
493,mcl074973,4
893,str181343,5
962,wcl127404,3
578,msh226590,5
1395,str087677,3
795,wcl190259,4
422,msh012356,4
954,acs245532,3
1443,acs161968,4
1067,tvc261284,3
311,acs233640,3
1499,str229963,5
511,msh139552,4
859,mcl241630,3
1988,spf038266,5
1675,tvc076747,5
1290,tvc262640,3
762,spf240651,3
152,hkt176576,4
231,str145524,3
961,wcl179110,3
464,wcl199494,4
406,tvc121051,5
654,acs059906,5
1624,wcl022478,4
1822,acs054330,4
468,mcl102699,3
126,str109251,4
225,mcl006119,5
11,wcl050364,5
1393,acs148949,5
954,ind115831,4
1070,mcl021097,5
1267,mcl248518,4
1441,tvc065052,4
1144,wsh244432,5
201,mcl202100,4
1503,msh215941,3
972,wcl062477,3
1186,str213591,5
1761,wcl110702,4
1406,acs062074,4
686,hkt209151,4
974,mcl164496,5
1773,tvc088451,4
862,kfa159511,5
191,wcl197410,5
530,wcl081929,5
201,app093003,5
1769,tvc181808,3
974,acs243953,3
1065,acs027701,5
983,wcl136333,4
1640,hkt216516,4
1738,msh181047,5
743,wcl080541,4
1114,wcl258400,3
405,msh252163,4
1490,tvc227575,4
3,cmb192313,3
1608,str241387,4
858,acs183093,3
1025,tvc187254,4
396,acs248283,4
1412,acs250561,4
1962,mcl187184,5
770,app128219,5
1453,msh137326,4
1262,app073594,5
726,tvc011847,4
628,msh202638,5
1578,acs140997,4
1976,kfa181751,5
858,str031863,5
1258,mcl225902,5
233,wcl249828,3
1849,wcl034374,4
1128,acs205264,5
1664,tbp231165,3
367,str184358,4
624,str121386,3
1589,wcl105002,4
1541,wcl122918,4
242,tvc151750,3
1453,acs218319,3
1567,acs214279,5
1905,tvc215334,4
1379,hkt181464,3
471,wcl212334,3
674,acs266108,3
1955,spf121600,4
1321,msh015533,4
1522,acs265800,5
480,msh149515,3
1167,bag177098,4
1341,wcl094130,4
1657,ind125218,5
1423,acs196596,4
1593,tvc259351,4
58,tvc017302,3
1535,acs228473,5
700,wcl243129,3
1600,wcl220117,5
1753,cmb085147,5
1493,hkt176135,4
1365,acs243454,3
1826,acs165516,3
1594,wsh217027,3
453,mcl083441,5
84,app139172,5
359,msh125997,3
237,ind196601,5
1030,app134834,4
1876,app172728,3
70,mcl219523,5
219,acs044527,3
708,wcl075510,5
1817,acs184524,4
1774,wcl237929,5
997,app129249,3
1215,mcl011397,4
935,wcl016729,5
431,msh165150,3
1054,tvc041466,3
947,msh074413,5
1938,spf200933,4
526,tvc153391,4
1482,acs066013,3
268,spf166023,5
44,mcl215023,3
1437,mcl028172,4
1855,msh078242,4
895,wcl034976,5
41,acs022410,5
581,tvc151710,4
629,acs131928,3
1084,str210830,5
977,wcl202266,3
1141,app138487,3
1153,mcl053874,5
1148,wcl075541,3
568,wcl126250,5
1621,acs056277,4
1282,tvc225980,4
771,wcl186167,5
1056,tvc179563,4
133,app050370,3
209,acs251451,3
1750,msh182636,3
1233,msc008208,5
618,mcl236682,5
927,acs115806,5
308,tvc024323,5
23,mcl143907,5
129,tvc032753,3
1838,wcl007585,3
184,wcl021783,5
1735,spf031275,3
350,acs226517,4
146,bth262210,5
274,app104764,3
1163,acs132485,4
1016,msh041298,5
726,acs197799,3
475,msh016086,5
1754,tvc018829,5
1791,wcl087506,5
487,wcl146935,4
1860,mcl127053,5
1082,hkt087771,3
1470,acs016144,4
223,acs251699,5
759,acs174453,5
111,wcl119887,4
979,bag038596,3
1522,spf170080,5
1052,acs005507,5
383,app095944,4
1058,msh127727,3
315,mcl134388,3
1755,cmb259157,5
79,cmb149114,5
1240,wcl065710,3
1856,tvc025914,3
92,mcl023471,3
233,mcl174490,5
465,hkt262991,4
1981,spf121368,5
1466,mcl106129,5
390,wcl099893,4
1000,acs047410,5
202,acs124957,4
1438,str087414,4
740,mcl214498,5
1382,msh240323,4
1584,str195088,5
571,wcl226923,4
1832,mcl040484,3
1068,wcl263442,4
170,wcl050087,3
1947,msh022787,5
341,wcl212343,3
71,kfa159511,5
259,msh082548,3
113,str092810,5
1386,tvc082028,4
1233,wcl005490,3
483,str020067,4
1375,wcl110355,5
1642,acs069423,4
1731,bag049955,5
1098,acs082618,5
1533,tvc196451,3
1131,wcl024446,4
1672,acs003613,3
1144,tbp041713,3
965,msh038267,5
350,tvc086720,4
1826,acs178583,5
924,acs145239,5
877,tvc078483,3
1042,mcl064165,4
1162,acs171184,4
1423,wcl140593,4
52,tvc243391,5
451,cmb232029,4
508,mcl225726,3
1638,acs099480,4
1400,msh251643,4
1771,tvc182066,4
1120,bag176425,4
1362,acs023367,4
92,acs082924,3
1213,bth187653,3
585,str205399,5
1441,msh175997,5
1567,acs179380,4
667,acs074057,3
830,msh195329,5
907,hkt203134,4
1036,mcl186048,5
1583,acs099419,5
399,app107629,3
661,tvc020810,3
1682,app251723,3
485,kfa213696,4
691,cmb073807,5
1619,tvc175418,5
339,mcl127053,3
919,ggf086265,4
1015,wcl087608,4
89,wcl132576,5
902,ind219877,4
180,app246259,4
1643,wcl113113,3
1084,hkt146063,4
1847,mcl010694,5
1100,wcl036750,3
41,bth196304,3
1168,bth139383,4
1973,wcl068964,5
1426,app036162,5
86,tvc215264,5
365,pet048798,3
367,wcl254014,4
4,acs008002,3
544,wcl232822,5
1142,acs236116,3
1258,wcl043081,5
1785,wcl221268,3
547,mcl041202,5
1888,tvc172827,3
1504,acs088995,4
1893,acs098093,3
836,str247578,3
1853,tvc208812,3
545,tvc131817,4
1266,acs110351,4
